perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives,cluster,x,y,z,motif
4335,0.5714285714285714,34.329397072799814,4,5,1,0.4285714285714285,0.2684648731731833,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4336,0.6428571428571429,36.124895909438,4,6,2,0.3571428571428571,0.2250601552693538,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4337,0.4642857142857143,28.044100507799737,3,7,3,0.5357142857142857,0.3352007314544114,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4338,0.3571428571428571,23.161505988894007,3,4,2,0.6428571428571429,0.4022695451498467,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4339,0.7142857142857143,42.43770318488686,4,7,1,0.2857142857142857,0.1806371614476489,0.0,0.0,0.0,0.0,2,0.2258918772676409,0.3654469320621338,-0.1279040026514711,GD
4340,0.3214285714285714,17.742203068787976,3,5,1,0.6785714285714286,0.4284850653417499,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4341,0.3928571428571428,21.281466511667222,3,4,2,0.6071428571428571,0.3822378540064346,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4342,0.4642857142857143,24.443876333655624,5,6,1,0.5357142857142857,0.3371494464538482,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4343,0.2142857142857142,11.73052814446455,3,4,2,0.7857142857142857,0.5028491060254747,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,BRE
4344,0.7142857142857143,46.93189359249536,3,7,3,0.2857142857142857,0.1797737455917434,0.0,0.0,0.0,0.0,1,-0.3527676075873778,-0.32974122598220607,-0.07161579673894101,GD
4345,0.3928571428571428,21.25754200502426,4,5,2,0.6071428571428571,0.3822571506603915,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4346,0.8928571428571429,49.13035896124848,4,6,2,0.1071428571428571,0.0722649110895753,0.0,0.0,0.0,0.0,3,0.6146546670721884,0.057124680890747924,-0.04983089341618137,GD
4347,0.6785714285714286,42.25669402162508,5,6,1,0.3214285714285714,0.2021042665462539,0.0,0.0,0.0,0.0,1,-0.27739076365766485,0.07779009255092473,-0.01579294040700217,GD
4348,0.6071428571428571,37.87069549680568,4,7,1,0.3928571428571428,0.2460048142187955,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4349,0.5,30.66607520681445,4,7,1,0.5,0.3126318148803588,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4350,0.4285714285714285,24.326594853332427,3,6,2,0.5714285714285714,0.3586508175424459,0.0,0.0,0.0,0.0,0,3.4861274914222506e-17,-1.2553386819778717e-17,7.990815468640482e-18,Other
4351,0.75,43.04072043394605,5,7,1,0.25,0.1590825035571326,0.0,0.0,0.0,0.0,1,-0.2452459010902478,-0.0037451301068401437,-0.14792593463394987,GD
4352,0.5,28.21606913732129,4,7,1,0.5,0.3136910957500791,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4353,0.3214285714285714,23.045746619834603,2,3,2,0.6785714285714286,0.4237778157625264,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4354,0.3571428571428571,23.324875370026355,2,4,2,0.6428571428571429,0.4021583576330626,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4355,0.3214285714285714,17.545445531452035,4,4,1,0.6785714285714286,0.4287114950772557,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4356,0.4642857142857143,26.501318886297007,4,5,2,0.5357142857142857,0.3359733284147284,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4357,0.2857142857142857,18.175574746488508,2,7,3,0.7142857142857143,0.4494312987598436,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4358,0.4285714285714285,24.09908846848759,3,6,2,0.5714285714285714,0.3587939765992212,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4359,0.3928571428571428,26.639764915115045,2,4,1,0.6071428571428571,0.378757617401694,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4360,0.6428571428571429,38.30678351380463,5,7,1,0.3571428571428571,0.2244620748077986,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4361,0.5,27.79858593028971,4,6,2,0.5,0.3138895708618556,0.0,0.0,0.0,0.0,0,3.4918826789967627e-17,-1.2495763732600902e-17,7.975035237437941e-18,Other
4362,0.25,16.91419140966208,2,4,2,0.75,0.4723286661872027,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4363,0.3571428571428571,21.036890568500954,2,5,1,0.6428571428571429,0.4038656668611228,0.0,0.0,0.0,0.0,0,3.478380136276089e-17,-1.2629279684496531e-17,8.010531343614132e-18,Other
4364,0.3214285714285714,18.02459359416035,3,4,1,0.6785714285714286,0.4281682734294253,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4365,0.2142857142857142,13.825612983422706,3,4,3,0.7857142857142857,0.4984089060998771,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4366,0.4285714285714285,29.33441362834431,3,5,2,0.5714285714285714,0.3560434864239175,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4367,0.5,30.77753044885484,3,5,2,0.5,0.3125875105569889,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4368,0.75,39.8544079370836,4,7,2,0.25,0.1597908651770454,0.0,0.0,0.0,0.0,2,0.2332588335144614,0.22102218611579333,-0.10345514375718193,GD
4369,0.4642857142857143,22.51553424562305,3,6,2,0.5357142857142857,0.3384386038531781,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4370,0.7142857142857143,42.78321972599368,4,7,1,0.2857142857142857,0.1805644915939521,0.0,0.0,0.0,0.0,3,0.32306237635003887,0.16931800834279032,0.10703981230450435,GD
4371,0.5714285714285714,37.27083785449147,4,6,1,0.4285714285714285,0.2675946795335984,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4372,0.6428571428571429,42.5648735467719,4,6,2,0.3571428571428571,0.223467423480177,0.0,0.0,0.0,0.0,0,0.14262682136813745,-0.11242316597771404,0.029439753689577148,GD
4373,0.7857142857142857,39.37928372752008,6,7,1,0.2142857142857142,0.138477498295181,0.0,0.0,0.0,0.0,3,0.22084595913930857,-0.23081965489975215,-0.4676102789048943,GD
4374,0.5,27.903555035253515,3,7,2,0.5,0.3138391280765331,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4375,0.5714285714285714,28.36533945081576,4,6,2,0.4285714285714285,0.2707643581192025,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4376,0.5714285714285714,31.059053450686054,4,6,1,0.4285714285714285,0.2696198318799712,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4377,0.2857142857142857,17.390731075169807,3,4,2,0.7142857142857143,0.4503215155236574,0.0,0.0,0.0,0.0,0,3.4699934704773084e-17,-1.2710741487278341e-17,8.03196704098076e-18,Other
4378,0.4285714285714285,29.833906582602783,2,4,2,0.5714285714285714,0.3558298746427963,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4379,0.6071428571428571,38.275764636443725,4,6,1,0.3928571428571428,0.2458986832353168,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4380,0.6785714285714286,39.04665538120553,4,7,1,0.3214285714285714,0.2028454926005205,0.0,0.0,0.0,0.0,0,0.15457859120014386,-0.014107796147021406,-0.025354751941245597,GD
4381,0.4642857142857143,26.11852334487499,5,4,1,0.5357142857142857,0.3361786370908153,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4382,0.3214285714285714,19.62913815004484,4,3,2,0.6785714285714286,0.4265329061643248,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4383,0.5714285714285714,31.56658163105416,4,7,1,0.4285714285714285,0.2694253866552141,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4384,0.6071428571428571,37.75033576090767,3,5,2,0.3928571428571428,0.2460367769171498,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4385,0.3571428571428571,20.544362327887665,3,5,2,0.6428571428571429,0.4042806277536706,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4386,0.6785714285714286,46.00174702167945,4,6,1,0.3214285714285714,0.2013674648206116,0.0,0.0,0.0,0.0,3,0.3364403420290893,0.11699850139325944,0.11510791946183892,GD
4387,0.5357142857142857,30.95962212611296,4,6,2,0.4642857142857143,0.2910872211055704,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4388,0.5357142857142857,34.246344009405234,3,5,2,0.4642857142857143,0.2899201233436654,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4389,0.25,14.347666919496705,3,3,1,0.75,0.4760625932331034,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4390,0.6071428571428571,32.52858900477721,3,7,2,0.3928571428571428,0.2476444030223241,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4391,0.5,27.68597687755356,4,7,1,0.5,0.3139440954619535,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4392,0.6785714285714286,38.551682378205975,4,7,2,0.3214285714285714,0.2029704926806742,0.0,0.0,0.0,0.0,0,0.04452022803589462,0.051346904649117786,-0.0828213469973054,GD
4393,0.3928571428571428,26.62130559623449,2,5,2,0.6071428571428571,0.37876728897473,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4394,0.75,39.24107263732887,5,7,2,0.25,0.159940092889794,0.0,0.0,0.0,0.0,0,-0.0787357166720527,0.11807530406472637,-0.15395137477959664,GD
4395,0.6785714285714286,42.08796893283663,5,7,2,0.3214285714285714,0.2021404766950292,0.0,0.0,0.0,0.0,0,-0.20869637737335173,0.056979410310218824,-0.33769523485527003,GD
4396,0.4285714285714285,26.73462693945998,3,5,2,0.5714285714285714,0.357279547055084,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4397,0.3571428571428571,20.70797729730682,3,6,2,0.6428571428571429,0.4041406915706077,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4398,0.6428571428571429,39.404500456138855,2,6,2,0.3571428571428571,0.2241856015627323,0.0,0.0,0.0,0.0,0,-0.07920985128988546,-0.04130268696808455,0.017477477750413625,GD
4399,0.3928571428571428,23.721211414210696,3,4,1,0.6071428571428571,0.3804661511299243,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4400,0.3571428571428571,20.342529684302782,3,4,2,0.6428571428571429,0.4044562064667351,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4401,0.4642857142857143,24.81999887613267,3,6,2,0.5357142857142857,0.3369204388728317,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4402,0.7142857142857143,43.3211792679091,4,7,2,0.2857142857142857,0.1804536020484046,0.0,0.0,0.0,0.0,3,0.3152447944452451,-0.33892388051733335,0.37620176565088115,GD
4403,0.4285714285714285,29.53489042121611,4,4,1,0.5714285714285714,0.3559569114982668,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4404,0.75,40.632867459687226,4,7,2,0.25,0.1596077936593563,0.0,0.0,0.0,0.0,3,0.3466763291459455,-0.1118422786337897,-0.14842750851722744,GD
4405,0.2857142857142857,20.18385357535549,2,4,3,0.7142857142857143,0.4474537343132576,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4406,0.6428571428571429,35.148394751184206,4,7,2,0.3571428571428571,0.2253512125672636,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4407,0.5714285714285714,31.18514563673076,4,6,1,0.4285714285714285,0.2695709506650908,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4408,0.6428571428571429,38.00679258291006,5,7,1,0.3571428571428571,0.2245403385066058,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4409,0.5357142857142857,30.81452354878752,3,6,2,0.4642857142857143,0.2911443026987623,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4410,0.5714285714285714,34.801361522511506,3,6,1,0.4285714285714285,0.2683156165852176,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4411,0.5,30.656881611231974,3,6,3,0.5,0.3126354833338378,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4412,0.4642857142857143,27.441407152800483,2,6,2,0.5357142857142857,0.3354925731796456,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4413,0.3928571428571428,23.44096172989732,4,4,1,0.6071428571428571,0.380651682385517,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4414,0.3571428571428571,23.307041340253477,2,5,2,0.6428571428571429,0.4021704226171997,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4415,0.5357142857142857,28.19309281273205,3,6,2,0.4642857142857143,0.2922732998519373,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4416,0.5357142857142857,31.26180270324565,4,7,1,0.4642857142857143,0.290969991778802,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4417,0.6428571428571429,35.69935500524037,3,6,2,0.3571428571428571,0.2251850884012234,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4418,0.25,14.48213463911492,3,5,2,0.75,0.4758362305537259,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4419,0.6071428571428571,35.252590967490455,4,7,1,0.3928571428571428,0.246747979840002,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4420,0.5714285714285714,38.23554889480736,3,5,2,0.4285714285714285,0.2673376934906912,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4421,0.3571428571428571,20.70797729730682,3,6,1,0.6428571428571429,0.4041406915706077,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4422,0.6071428571428571,41.68877307953009,4,6,1,0.3928571428571428,0.2450844308635686,0.0,0.0,0.0,0.0,0,-0.08166700196821076,0.00505120191963294,-0.007741843091390078,GD
4423,0.5357142857142857,30.79162002043581,4,7,1,0.4642857142857143,0.2911533605315766,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4424,0.7142857142857143,42.68863413632848,4,7,2,0.2857142857142857,0.1805842707976983,0.0,0.0,0.0,0.0,3,0.29374097327338927,-0.023103412334507988,-0.08141182343133359,GD
4425,0.4642857142857143,26.79533931606004,4,6,1,0.5357142857142857,0.3358194732791159,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4426,0.6785714285714286,42.23065941975608,4,7,2,0.3214285714285714,0.2021098353991678,0.0,0.0,0.0,0.0,1,-0.2613734091600302,0.1202005642064543,-0.07862247118354983,GD
4427,0.5357142857142857,28.73033936245623,3,7,1,0.4642857142857143,0.2920256981350355,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4428,0.8928571428571429,51.96511375287877,5,7,2,0.1071428571428571,0.071837855150856,0.0,0.0,0.0,0.0,1,-0.6102559036560651,-0.01859573748122303,-1.0222340383223052,GD
4429,0.6071428571428571,35.18723792917713,3,7,3,0.3928571428571428,0.2467679063521153,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4430,0.5357142857142857,28.546891060877567,3,7,3,0.4642857142857143,0.2921092318948257,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4431,0.5,27.68597687755356,4,7,2,0.5,0.3139440954619535,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4432,0.5,26.854912408117976,5,5,1,0.5,0.3143601241367905,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4433,0.3928571428571428,21.24006927410399,3,5,1,0.6071428571428571,0.3822712697743275,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4434,0.6071428571428571,34.68479356205202,4,7,2,0.3928571428571428,0.2469235420969643,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4435,0.1785714285714285,11.021414862188138,3,2,1,0.8214285714285714,0.5261310964296253,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4436,0.5,27.83439341182408,4,6,1,0.5,0.3138723223439121,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4437,0.3928571428571428,21.036890568500954,3,5,2,0.6071428571428571,0.3824370954325513,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4438,0.6071428571428571,38.03162329655012,3,6,1,0.3928571428571428,0.2459623862598593,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4439,0.3214285714285714,20.2727210205262,2,5,1,0.6785714285714286,0.4259462814727318,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4440,0.5,30.63759882067939,3,6,2,0.5,0.3126431845307598,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4441,0.6428571428571429,38.13925558684145,4,6,2,0.3571428571428571,0.2245056327282735,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4442,0.5714285714285714,34.10090255641697,5,6,1,0.4285714285714285,0.2685385755109842,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4443,0.5357142857142857,34.53898911631337,3,6,2,0.4642857142857143,0.2898266727397662,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4444,0.4642857142857143,27.53237384902181,4,5,1,0.5357142857142857,0.3354477344367594,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4445,0.5357142857142857,28.66055538326289,3,6,1,0.4642857142857143,0.2920573527165211,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4446,0.6785714285714286,35.17756860160034,4,6,2,0.3214285714285714,0.2039137178416293,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4447,0.5,33.679856988761664,4,5,2,0.5,0.3115340729383522,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4448,0.3571428571428571,25.6635833182376,2,4,2,0.6428571428571429,0.4007160202983393,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4449,0.4285714285714285,22.821178648370243,5,4,1,0.5714285714285714,0.3596489232263886,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4450,0.4642857142857143,27.02469329545269,3,5,2,0.5357142857142857,0.3357016981951328,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4451,0.4642857142857143,27.320364674522533,4,6,1,0.5357142857142857,0.3355526833387491,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4452,0.1071428571428571,6.32237042542696,2,2,2,0.8928571428571429,0.5903414046334541,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,BRE
4453,0.8214285714285714,48.05490545058559,5,7,1,0.1785714285714285,0.115296985589867,0.0,0.0,0.0,0.0,3,0.4339317424670746,-0.6030807599143223,-0.09796469240927783,GD
4454,0.3571428571428571,18.332741400390603,3,5,3,0.6428571428571429,0.4064045743658433,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
